image_id,image_path,mask_available,mask_path,split,target_labels_allowed_for_training,seed
ISIC_0014072,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014072.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014072_segmentation.png,target_adaptation,false,42
ISIC_0014073,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014073.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014073_segmentation.png,target_adaptation,false,42
ISIC_0014074,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014074.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014074_segmentation.png,target_adaptation,false,42
ISIC_0014076,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014076.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014076_segmentation.png,target_adaptation,false,42
ISIC_0014079,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014079.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014079_segmentation.png,target_adaptation,false,42
ISIC_0014083,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014083.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014083_segmentation.png,target_adaptation,false,42
ISIC_0014088,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014088.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014088_segmentation.png,target_adaptation,false,42
ISIC_0014089,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014089.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014089_segmentation.png,target_adaptation,false,42
ISIC_0014092,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014092.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014092_segmentation.png,target_adaptation,false,42
ISIC_0014093,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014093.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014093_segmentation.png,target_adaptation,false,42
ISIC_0014094,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014094.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014094_segmentation.png,target_adaptation,false,42
ISIC_0014099,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014099.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014099_segmentation.png,target_adaptation,false,42
ISIC_0014114,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014114.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014114_segmentation.png,target_adaptation,false,42
ISIC_0014127,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014127.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014127_segmentation.png,target_adaptation,false,42
ISIC_0014131,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014131.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014131_segmentation.png,target_adaptation,false,42
ISIC_0014132,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014132.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014132_segmentation.png,target_adaptation,false,42
ISIC_0014133,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014133.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014133_segmentation.png,target_adaptation,false,42
ISIC_0014136,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014136.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014136_segmentation.png,target_adaptation,false,42
ISIC_0014144,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014144.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014144_segmentation.png,target_adaptation,false,42
ISIC_0014149,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014149.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014149_segmentation.png,target_adaptation,false,42
ISIC_0014150,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014150.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014150_segmentation.png,target_adaptation,false,42
ISIC_0014151,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014151.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014151_segmentation.png,target_adaptation,false,42
ISIC_0014157,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014157.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014157_segmentation.png,target_adaptation,false,42
ISIC_0014158,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014158.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014158_segmentation.png,target_adaptation,false,42
ISIC_0014163,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014163.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014163_segmentation.png,target_adaptation,false,42
ISIC_0014164,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014164.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014164_segmentation.png,target_adaptation,false,42
ISIC_0014169,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014169.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014169_segmentation.png,target_adaptation,false,42
ISIC_0014171,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014171.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014171_segmentation.png,target_adaptation,false,42
ISIC_0014173,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014173.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014173_segmentation.png,target_adaptation,false,42
ISIC_0014174,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014174.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014174_segmentation.png,target_adaptation,false,42
ISIC_0014179,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014179.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014179_segmentation.png,target_adaptation,false,42
ISIC_0014183,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014183.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014183_segmentation.png,target_adaptation,false,42
ISIC_0014185,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014185.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014185_segmentation.png,target_adaptation,false,42
ISIC_0014187,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014187.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014187_segmentation.png,target_adaptation,false,42
ISIC_0014189,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014189.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014189_segmentation.png,target_adaptation,false,42
ISIC_0014190,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014190.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014190_segmentation.png,target_adaptation,false,42
ISIC_0014191,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014191.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014191_segmentation.png,target_adaptation,false,42
ISIC_0014195,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014195.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014195_segmentation.png,target_adaptation,false,42
ISIC_0014197,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014197.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014197_segmentation.png,target_adaptation,false,42
ISIC_0014216,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014216.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014216_segmentation.png,target_adaptation,false,42
ISIC_0014222,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014222.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014222_segmentation.png,target_adaptation,false,42
ISIC_0014225,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014225.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014225_segmentation.png,target_adaptation,false,42
ISIC_0014229,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014229.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014229_segmentation.png,target_adaptation,false,42
ISIC_0014238,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014238.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014238_segmentation.png,target_adaptation,false,42
ISIC_0014248,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014248.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014248_segmentation.png,target_adaptation,false,42
ISIC_0014249,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014249.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014249_segmentation.png,target_adaptation,false,42
ISIC_0014264,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014264.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014264_segmentation.png,target_adaptation,false,42
ISIC_0014272,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014272.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014272_segmentation.png,target_adaptation,false,42
ISIC_0014273,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014273.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014273_segmentation.png,target_adaptation,false,42
ISIC_0014274,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014274.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014274_segmentation.png,target_adaptation,false,42
ISIC_0014289,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014289.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014289_segmentation.png,target_adaptation,false,42
ISIC_0014290,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014290.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014290_segmentation.png,target_adaptation,false,42
ISIC_0014291,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014291.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014291_segmentation.png,target_adaptation,false,42
ISIC_0014299,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014299.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014299_segmentation.png,target_adaptation,false,42
ISIC_0014308,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014308.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014308_segmentation.png,target_adaptation,false,42
ISIC_0014311,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014311.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014311_segmentation.png,target_adaptation,false,42
ISIC_0014316,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014316.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014316_segmentation.png,target_adaptation,false,42
ISIC_0014317,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014317.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014317_segmentation.png,target_adaptation,false,42
ISIC_0014324,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014324.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014324_segmentation.png,target_adaptation,false,42
ISIC_0014327,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014327.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014327_segmentation.png,target_adaptation,false,42
ISIC_0014328,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014328.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014328_segmentation.png,target_adaptation,false,42
ISIC_0014331,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014331.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014331_segmentation.png,target_adaptation,false,42
ISIC_0014337,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014337.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014337_segmentation.png,target_adaptation,false,42
ISIC_0014341,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014341.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014341_segmentation.png,target_adaptation,false,42
ISIC_0014346,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014346.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014346_segmentation.png,target_adaptation,false,42
ISIC_0014347,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014347.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014347_segmentation.png,target_adaptation,false,42
ISIC_0014353,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014353.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014353_segmentation.png,target_adaptation,false,42
ISIC_0014357,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014357.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014357_segmentation.png,target_adaptation,false,42
ISIC_0014360,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014360.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014360_segmentation.png,target_adaptation,false,42
ISIC_0014361,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014361.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014361_segmentation.png,target_adaptation,false,42
ISIC_0014366,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014366.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014366_segmentation.png,target_adaptation,false,42
ISIC_0014372,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014372.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014372_segmentation.png,target_adaptation,false,42
ISIC_0014393,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014393.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014393_segmentation.png,target_adaptation,false,42
ISIC_0014394,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014394.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014394_segmentation.png,target_adaptation,false,42
ISIC_0014395,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014395.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014395_segmentation.png,target_adaptation,false,42
ISIC_0014397,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014397.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014397_segmentation.png,target_adaptation,false,42
ISIC_0014410,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014410.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014410_segmentation.png,target_adaptation,false,42
ISIC_0014422,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014422.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014422_segmentation.png,target_adaptation,false,42
ISIC_0014430,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014430.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014430_segmentation.png,target_adaptation,false,42
ISIC_0014431,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014431.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014431_segmentation.png,target_adaptation,false,42
ISIC_0014433,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014433.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014433_segmentation.png,target_adaptation,false,42
ISIC_0014438,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014438.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014438_segmentation.png,target_adaptation,false,42
ISIC_0014440,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014440.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014440_segmentation.png,target_adaptation,false,42
ISIC_0014441,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014441.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014441_segmentation.png,target_adaptation,false,42
ISIC_0014458,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014458.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014458_segmentation.png,target_adaptation,false,42
ISIC_0014469,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014469.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014469_segmentation.png,target_adaptation,false,42
ISIC_0014473,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014473.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014473_segmentation.png,target_adaptation,false,42
ISIC_0014476,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014476.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014476_segmentation.png,target_adaptation,false,42
ISIC_0014480,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014480.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014480_segmentation.png,target_adaptation,false,42
ISIC_0014486,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014486.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014486_segmentation.png,target_adaptation,false,42
ISIC_0014490,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014490.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014490_segmentation.png,target_adaptation,false,42
ISIC_0014498,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014498.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014498_segmentation.png,target_adaptation,false,42
ISIC_0014501,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014501.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014501_segmentation.png,target_adaptation,false,42
ISIC_0014502,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014502.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014502_segmentation.png,target_adaptation,false,42
ISIC_0014504,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014504.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014504_segmentation.png,target_adaptation,false,42
ISIC_0014511,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014511.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014511_segmentation.png,target_adaptation,false,42
ISIC_0014515,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014515.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014515_segmentation.png,target_adaptation,false,42
ISIC_0014522,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014522.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014522_segmentation.png,target_adaptation,false,42
ISIC_0014525,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014525.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014525_segmentation.png,target_adaptation,false,42
ISIC_0014529,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014529.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014529_segmentation.png,target_adaptation,false,42
ISIC_0014537,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014537.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014537_segmentation.png,target_adaptation,false,42
ISIC_0014543,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014543.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014543_segmentation.png,target_adaptation,false,42
ISIC_0014545,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014545.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014545_segmentation.png,target_adaptation,false,42
ISIC_0014547,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014547.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014547_segmentation.png,target_adaptation,false,42
ISIC_0014554,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014554.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014554_segmentation.png,target_adaptation,false,42
ISIC_0014557,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014557.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014557_segmentation.png,target_adaptation,false,42
ISIC_0014570,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014570.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014570_segmentation.png,target_adaptation,false,42
ISIC_0014571,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014571.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014571_segmentation.png,target_adaptation,false,42
ISIC_0014573,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014573.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014573_segmentation.png,target_adaptation,false,42
ISIC_0014576,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014576.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014576_segmentation.png,target_adaptation,false,42
ISIC_0014577,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014577.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014577_segmentation.png,target_adaptation,false,42
ISIC_0014578,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014578.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014578_segmentation.png,target_adaptation,false,42
ISIC_0014579,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014579.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014579_segmentation.png,target_adaptation,false,42
ISIC_0014580,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014580.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014580_segmentation.png,target_adaptation,false,42
ISIC_0014581,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014581.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014581_segmentation.png,target_adaptation,false,42
ISIC_0014585,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014585.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014585_segmentation.png,target_adaptation,false,42
ISIC_0014589,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014589.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014589_segmentation.png,target_adaptation,false,42
ISIC_0014592,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014592.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014592_segmentation.png,target_adaptation,false,42
ISIC_0014593,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014593.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014593_segmentation.png,target_adaptation,false,42
ISIC_0014595,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014595.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014595_segmentation.png,target_adaptation,false,42
ISIC_0014596,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0014596.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0014596_segmentation.png,target_adaptation,false,42
